Date,T2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,RH2M
2014-10-21,25.61,0.0,6.65,5.16,19.68
2014-10-22,25.75,0.0,6.38,4.74,20.98
2014-10-23,26.93,0.0,6.32,4.17,19.81
2014-10-24,27.74,0.0,6.49,4.17,18.08
2014-10-25,28.35,0.0,6.47,4.89,16.91
2014-10-26,28.46,0.0,6.29,4.59,16.62
2014-10-27,28.32,0.0,6.39,4.46,20.31
2014-10-28,28.47,0.0,6.27,3.98,22.28
2014-10-29,28.23,0.0,6.32,4.46,21.25
2014-10-30,27.57,0.0,5.32,4.91,18.29
2014-10-31,26.99,0.0,6.14,4.57,21.15
2014-11-01,26.48,0.0,6.32,3.57,20.38
2014-11-02,26.07,0.0,6.42,3.98,16.44
2014-11-03,25.9,0.0,6.38,3.74,14.16
2014-11-04,27.52,0.0,5.38,5.15,18.78
2014-11-05,28.79,0.0,5.46,5.12,20.74
2014-11-06,28.84,0.0,5.61,4.22,20.85
2014-11-07,28.94,0.0,6.02,2.06,19.24
2014-11-08,27.05,0.0,6.0,4.5,19.26
2014-11-09,26.33,0.0,5.81,5.38,17.03
2014-11-10,25.67,0.0,5.85,5.19,16.34
2014-11-11,25.39,0.0,5.33,3.9,15.32
2014-11-12,26.39,0.0,5.47,4.91,16.02
2014-11-13,25.88,0.0,6.0,5.02,16.65
2014-11-14,25.62,0.0,5.82,4.78,16.58
2014-11-15,24.71,0.0,5.75,5.08,15.24
2014-11-16,24.23,0.0,5.68,4.61,15.96
2014-11-17,25.03,0.0,5.65,4.63,17.94
2014-11-18,25.73,0.0,5.33,4.97,18.01
2014-11-19,24.53,0.0,5.53,4.99,19.53
2014-11-20,22.91,0.0,5.9,4.77,18.75
2014-11-21,21.46,0.0,5.73,4.67,18.76
2014-11-22,21.19,0.0,5.51,5.06,20.36
2014-11-23,21.06,0.0,5.69,5.07,20.24
2014-11-24,20.81,0.0,5.35,5.37,21.94
2014-11-25,20.3,0.0,5.73,4.89,23.72
2014-11-26,20.07,0.0,5.21,4.31,24.45
2014-11-27,20.38,0.0,5.74,4.12,23.65
2014-11-28,20.62,0.0,5.58,4.54,20.29
2014-11-29,20.69,0.0,5.44,4.78,19.68
2014-11-30,21.14,0.0,5.22,4.43,20.16
2014-12-01,19.89,0.0,5.6,4.11,16.71
2014-12-02,18.8,0.0,5.82,4.03,18.49
2014-12-03,20.05,0.0,5.64,4.05,21.77
2014-12-04,21.52,0.0,5.79,4.05,20.68
2014-12-05,21.63,0.0,5.79,4.26,18.51
2014-12-06,21.22,0.0,5.72,4.81,17.4
2014-12-07,20.8,0.0,5.52,4.79,20.18
2014-12-08,21.55,0.0,5.3,3.96,19.37
2014-12-09,20.29,0.0,5.22,4.2,22.09
2014-12-10,22.32,0.0,5.11,2.65,19.77
2014-12-11,18.19,0.0,5.16,6.61,19.8
2014-12-12,16.15,0.0,5.23,6.59,24.38
2014-12-13,17.9,0.0,5.31,6.18,27.43
2014-12-14,19.64,0.0,5.05,6.0,24.47
2014-12-15,21.25,0.0,5.26,4.91,26.28
2014-12-16,21.29,0.0,5.36,3.87,28.1
2014-12-17,21.22,0.0,5.34,3.91,23.42
2014-12-18,20.97,0.0,5.53,3.67,21.2
2014-12-19,21.36,0.0,5.48,3.65,18.25
2014-12-20,20.85,0.0,5.06,5.53,17.34
2014-12-21,18.73,0.0,5.32,6.17,21.98
2014-12-22,17.38,0.0,5.3,6.22,24.64
2014-12-23,16.82,0.0,5.2,6.02,26.28
2014-12-24,16.12,0.0,4.95,5.63,30.02
2014-12-25,15.5,0.0,5.42,4.94,30.19
2014-12-26,15.04,0.0,5.36,4.33,34.33
2014-12-27,14.95,0.0,5.72,4.7,30.57
2014-12-28,16.1,0.0,5.7,4.43,26.97
2014-12-29,17.22,0.0,5.65,5.03,23.07
2014-12-30,18.08,0.0,5.73,4.78,18.17
2014-12-31,17.83,0.0,5.56,5.28,15.3
2015-01-01,15.19,0.0,4.75,6.81,22.81
2015-01-02,14.65,0.0,5.57,6.95,16.12
2015-01-03,14.07,0.0,4.95,7.54,17.39
2015-01-04,13.88,0.0,5.11,6.84,26.14
2015-01-05,13.53,0.0,5.65,5.65,31.28
2015-01-06,12.62,0.0,5.76,5.6,28.26
2015-01-07,13.52,0.0,5.55,6.66,24.63
2015-01-08,14.45,0.0,4.65,7.63,29.17
2015-01-09,14.66,0.0,4.72,7.88,25.06
2015-01-10,14.13,0.0,5.12,7.71,24.96
2015-01-11,13.73,0.0,5.11,6.89,26.43
2015-01-12,12.85,0.0,5.94,6.4,26.69
2015-01-13,13.76,0.0,5.75,5.99,29.92
2015-01-14,15.06,0.0,5.57,6.25,33.08
2015-01-15,15.23,0.0,5.38,6.0,29.5
2015-01-16,15.07,0.0,5.7,5.84,21.66
2015-01-17,15.67,0.0,5.6,5.25,20.78
2015-01-18,16.23,0.0,5.58,4.11,19.24
2015-01-19,17.43,0.0,5.91,3.13,16.9
2015-01-20,20.07,0.0,5.6,2.66,14.09
2015-01-21,21.6,0.0,5.74,3.08,15.24
2015-01-22,22.82,0.0,5.59,3.49,16.0
2015-01-23,23.55,0.0,5.7,3.04,15.79
2015-01-24,22.27,0.0,5.86,3.82,18.75
2015-01-25,20.56,0.0,5.92,4.76,16.52
2015-01-26,20.61,0.0,5.95,4.38,15.47
2015-01-27,19.84,0.0,5.82,6.2,13.48
2015-01-28,17.34,0.0,6.07,6.44,13.0
2015-01-29,16.39,0.0,6.27,5.97,17.0
2015-01-30,17.15,0.0,6.5,4.56,14.92
2015-01-31,19.28,0.0,5.94,3.78,12.45
2015-02-01,21.9,0.0,6.26,3.16,11.06
2015-02-02,22.69,0.0,6.25,3.51,9.94
2015-02-03,23.29,0.0,6.41,4.0,9.09
2015-02-04,23.58,0.0,6.55,3.53,9.55
2015-02-05,24.47,0.0,6.37,3.2,8.6
2015-02-06,26.06,0.0,6.58,2.98,7.3
2015-02-07,24.37,0.0,6.45,3.89,9.6
2015-02-08,24.56,0.0,6.11,4.06,9.37
2015-02-09,24.79,0.0,5.96,4.35,9.99
2015-02-10,24.2,0.0,6.2,5.6,10.58
2015-02-11,24.09,0.0,6.0,6.94,17.29
2015-02-12,22.9,0.0,5.87,5.93,16.58
2015-02-13,23.39,0.0,5.84,5.1,14.75
2015-02-14,25.17,0.0,6.22,3.3,15.53
2015-02-15,26.13,0.0,6.08,2.33,15.72
2015-02-16,23.44,0.0,6.06,3.72,22.97
2015-02-17,22.27,0.0,6.2,5.21,17.86
2015-02-18,22.47,0.0,6.25,4.68,13.97
2015-02-19,23.99,0.0,5.82,4.69,12.08
2015-02-20,24.3,0.0,6.39,4.52,11.36
2015-02-21,25.95,0.0,5.96,3.79,17.23
2015-02-22,24.21,0.0,5.3,4.88,17.85
2015-02-23,25.15,0.0,5.63,5.52,27.15
2015-02-24,19.62,0.0,6.98,6.7,13.92
2015-02-25,17.53,0.0,6.72,4.27,11.98
2015-02-26,20.33,0.0,7.07,3.69,9.81
2015-02-27,19.42,0.0,6.77,6.11,13.0
2015-02-28,21.02,0.0,6.43,6.05,9.91
2015-03-01,21.44,0.0,6.95,5.65,10.65
2015-03-02,21.81,0.0,5.38,5.48,15.42
2015-03-03,22.45,0.0,5.05,6.45,16.56
2015-03-04,22.41,0.0,6.16,6.07,22.09
2015-03-05,22.77,0.0,6.0,5.6,22.39
2015-03-06,23.29,0.0,6.63,4.18,16.89
2015-03-07,25.51,0.0,6.76,3.32,13.87
2015-03-08,25.37,0.0,6.81,4.36,12.43
2015-03-09,25.65,0.0,7.0,3.86,15.11
2015-03-10,25.61,0.0,6.49,4.9,13.1
2015-03-11,24.95,0.0,7.11,7.09,12.44
2015-03-12,22.62,0.0,6.85,6.48,10.9
2015-03-13,23.32,0.0,5.77,5.97,14.12
2015-03-14,25.55,0.0,6.29,5.9,14.26
2015-03-15,27.34,0.0,6.19,6.32,13.77
2015-03-16,28.04,0.0,5.48,6.66,13.64
2015-03-17,26.6,0.0,5.27,7.48,36.3
2015-03-18,27.86,0.0,6.92,4.05,27.17
2015-03-19,28.99,0.0,7.36,5.24,15.33
2015-03-20,29.34,0.0,7.0,5.64,10.33
2015-03-21,29.34,0.0,7.09,5.77,7.79
2015-03-22,29.87,0.0,6.22,4.89,8.18
2015-03-23,30.04,0.0,6.55,5.2,8.59
2015-03-24,31.04,0.0,7.2,4.49,11.01
2015-03-25,30.79,0.0,6.9,2.77,16.92
2015-03-26,31.43,0.0,7.06,4.16,26.23
2015-03-27,29.69,0.0,6.8,5.84,15.46
2015-03-28,24.97,0.0,6.63,6.16,9.66
2015-03-29,23.01,0.0,7.16,5.57,12.12
2015-03-30,22.79,0.0,7.33,5.64,10.0
2015-03-31,24.24,0.0,5.67,5.52,10.56
2015-04-01,26.36,0.1,2.78,5.67,25.29
2015-04-02,27.21,0.0,4.1,3.92,31.89
2015-04-03,27.87,0.0,6.99,4.14,33.45
2015-04-04,28.38,0.0,7.63,3.89,23.1
2015-04-05,28.54,0.0,7.38,3.86,10.74
2015-04-06,29.48,0.0,7.37,4.35,8.15
2015-04-07,31.25,0.0,7.41,4.74,10.77
2015-04-08,32.36,0.0,6.68,4.69,14.04
2015-04-09,31.36,0.0,7.45,5.69,9.96
2015-04-10,28.66,0.0,6.5,7.85,13.96
2015-04-11,26.29,0.0,6.94,6.73,12.85
2015-04-12,24.73,0.0,6.65,6.65,10.7
2015-04-13,24.27,0.0,7.07,6.39,7.4
2015-04-14,23.91,0.0,7.81,6.02,6.2
2015-04-15,23.15,0.0,7.88,5.88,5.27
2015-04-16,22.77,0.0,7.17,6.22,6.77
2015-04-17,24.05,0.0,6.61,6.54,8.42
2015-04-18,25.74,0.0,7.55,6.3,6.84
2015-04-19,26.21,0.0,7.61,5.83,7.14
2015-04-20,25.71,0.0,7.62,4.67,6.23
2015-04-21,26.12,0.0,7.8,4.87,5.34
2015-04-22,27.42,0.0,7.41,5.28,4.53
2015-04-23,28.28,0.0,7.46,5.42,5.43
2015-04-24,29.25,0.0,6.71,6.55,10.08
2015-04-25,29.68,0.0,6.71,6.54,10.4
2015-04-26,28.34,0.0,7.68,5.46,8.53
2015-04-27,28.26,0.0,8.15,5.48,8.03
2015-04-28,28.49,0.0,7.67,5.62,7.13
2015-04-29,29.28,0.0,7.69,4.84,5.96
2015-04-30,29.74,0.0,7.94,4.28,6.57
2015-05-01,30.95,0.0,7.47,4.43,6.14
2015-05-02,31.78,0.0,7.23,5.01,7.15
2015-05-03,32.99,0.0,6.81,6.11,8.9
2015-05-04,32.06,0.0,7.31,5.08,17.64
2015-05-05,31.21,0.0,6.81,4.63,8.23
2015-05-06,31.65,0.0,7.71,3.1,7.12
2015-05-07,30.96,0.0,7.75,3.93,8.33
2015-05-08,30.54,0.0,7.56,3.45,12.49
2015-05-09,32.06,0.0,7.02,2.44,11.75
2015-05-10,31.58,0.0,6.86,4.2,9.88
2015-05-11,31.96,0.0,7.5,3.89,8.95
2015-05-12,31.71,0.0,7.41,5.59,10.44
2015-05-13,31.35,0.0,6.59,6.36,12.43
2015-05-14,30.6,0.0,6.92,5.46,12.4
2015-05-15,31.14,0.0,4.36,4.22,19.94
2015-05-16,31.96,0.0,6.33,4.47,21.23
2015-05-17,32.34,0.0,6.58,5.11,16.42
2015-05-18,33.49,0.0,7.19,4.06,18.1
2015-05-19,33.46,0.0,7.35,3.41,12.44
2015-05-20,33.76,0.0,7.34,3.72,11.05
2015-05-21,33.71,0.0,7.61,4.66,8.66
2015-05-22,33.18,0.0,7.44,4.2,7.63
2015-05-23,33.27,0.0,7.62,4.12,8.85
2015-05-24,32.78,0.0,7.82,2.84,8.79
2015-05-25,32.94,0.0,7.9,3.22,6.83
2015-05-26,33.05,0.0,7.48,5.27,7.8
2015-05-27,33.37,0.0,7.72,5.22,11.04
2015-05-28,33.83,0.0,7.42,4.95,7.18
2015-05-29,34.04,0.0,7.58,4.37,7.11
2015-05-30,33.32,0.0,7.13,4.39,9.63
2015-05-31,33.69,0.0,7.04,3.96,13.23
2015-06-01,34.69,0.0,7.11,2.43,15.69
2015-06-02,34.65,0.0,7.25,2.85,21.4
2015-06-03,35.31,0.0,6.92,3.03,27.39
2015-06-04,35.36,0.0,7.2,3.38,16.73
2015-06-05,34.5,0.0,7.19,2.71,16.99
2015-06-06,34.76,0.0,7.48,2.54,23.55
2015-06-07,34.79,0.0,7.12,3.76,28.69
2015-06-08,34.77,0.0,7.05,3.61,31.82
2015-06-09,34.76,0.0,7.27,3.56,28.54
2015-06-10,35.5,0.0,7.32,3.67,20.76
2015-06-11,34.85,0.0,6.56,4.11,12.56
2015-06-12,34.99,0.0,6.32,3.87,12.05
2015-06-13,34.57,0.0,7.53,3.67,15.33
2015-06-14,33.8,0.02,7.47,3.49,30.96
2015-06-15,35.08,0.0,7.57,3.85,21.64
2015-06-16,34.7,0.0,7.53,4.98,10.7
2015-06-17,34.58,0.0,7.55,3.2,8.74
2015-06-18,33.34,0.0,7.67,4.35,11.6
2015-06-19,33.13,0.0,7.96,4.44,16.83
2015-06-20,33.55,0.0,7.48,4.31,17.58
2015-06-21,33.09,0.0,7.76,3.24,15.81
2015-06-22,34.59,0.0,7.45,2.62,27.24
2015-06-23,34.51,0.0,7.48,4.33,26.42
2015-06-24,33.38,0.0,7.64,3.25,14.44
2015-06-25,33.13,0.0,6.69,2.81,18.84
2015-06-26,32.83,0.03,6.3,5.64,41.37
2015-06-27,32.99,0.0,7.44,4.0,34.85
2015-06-28,34.36,0.0,7.99,2.56,15.37
2015-06-29,33.93,0.0,7.73,3.1,12.8
2015-06-30,34.69,0.0,7.64,2.78,11.74
2015-07-01,35.17,0.0,7.29,3.26,10.46
2015-07-02,33.2,0.0,7.36,3.71,24.26
2015-07-03,33.77,2.69,6.66,3.39,31.76
2015-07-04,32.32,0.76,6.92,4.08,42.97
2015-07-05,32.81,0.33,5.04,3.38,39.0
2015-07-06,33.01,0.0,7.11,3.83,31.12
2015-07-07,33.79,0.0,7.06,3.5,28.52
2015-07-08,34.49,0.06,6.9,3.05,28.13
2015-07-09,34.89,0.19,6.73,2.74,29.52
2015-07-10,35.3,0.0,7.57,3.58,20.61
2015-07-11,34.32,0.0,7.38,3.07,17.35
2015-07-12,34.7,0.0,5.5,3.22,29.79
2015-07-13,34.24,0.0,7.32,3.8,37.48
2015-07-14,34.24,0.01,7.15,4.46,34.04
2015-07-15,33.57,0.19,5.28,6.35,38.87
2015-07-16,33.4,0.0,7.42,5.7,34.43
2015-07-17,33.54,0.0,7.34,5.07,27.54
2015-07-18,33.33,0.0,7.43,2.9,28.57
2015-07-19,31.64,12.44,7.19,4.47,48.08
2015-07-20,30.98,0.08,6.54,4.28,50.82
2015-07-21,28.93,9.71,6.54,3.89,55.18
2015-07-22,30.98,0.0,7.17,4.0,46.52
2015-07-23,31.93,0.33,7.13,5.53,42.31
2015-07-24,32.5,0.05,7.38,3.98,39.14
2015-07-25,32.44,0.0,6.79,3.5,40.94
2015-07-26,33.24,0.07,6.06,3.07,36.82
2015-07-27,33.94,0.03,6.99,2.59,34.51
2015-07-28,32.75,0.7,7.19,4.71,41.67
2015-07-29,30.48,6.93,5.8,7.03,52.41
2015-07-30,30.74,0.3,7.21,6.01,48.31
2015-07-31,31.29,1.79,7.12,4.01,44.94
2015-08-01,31.97,0.58,7.16,3.39,44.21
2015-08-02,30.61,2.32,7.13,3.61,54.23
2015-08-03,28.02,5.22,5.08,2.62,64.47
2015-08-04,28.89,2.98,5.92,2.46,56.65
2015-08-05,30.69,2.07,6.93,3.07,49.19
2015-08-06,29.31,0.73,5.71,3.66,54.5
2015-08-07,27.42,27.79,6.02,3.35,63.48
2015-08-08,29.74,0.24,7.13,2.27,51.25
2015-08-09,28.9,12.86,3.12,3.59,56.69
2015-08-10,28.84,0.42,6.53,2.69,58.98
2015-08-11,30.73,0.06,5.72,2.93,50.52
2015-08-12,32.15,0.12,6.81,3.3,46.05
2015-08-13,31.74,0.49,6.97,3.9,52.39
2015-08-14,29.26,2.26,5.76,4.61,60.74
2015-08-15,30.35,2.56,6.86,2.86,54.2
2015-08-16,30.84,1.0,3.82,2.44,50.41
2015-08-17,31.33,1.27,7.12,3.0,47.26
2015-08-18,29.53,17.66,6.98,3.04,60.13
2015-08-19,30.62,1.14,6.32,3.06,56.65
2015-08-20,30.15,0.01,6.72,3.67,51.73
2015-08-21,31.92,0.0,6.66,3.02,44.02
2015-08-22,32.56,0.0,6.51,3.48,44.84
2015-08-23,32.81,0.0,6.04,4.26,44.88
2015-08-24,28.6,0.89,5.45,3.63,63.23
2015-08-25,28.89,3.18,6.54,2.89,58.24
2015-08-26,29.81,0.42,6.4,2.6,53.79
2015-08-27,30.65,1.41,5.08,3.74,51.55
2015-08-28,30.07,1.76,6.78,3.87,53.09
2015-08-29,29.0,5.52,6.98,2.72,58.65
2015-08-30,30.16,0.68,7.0,3.54,53.06
2015-08-31,31.05,0.61,6.32,3.91,48.87
2015-09-01,29.77,0.51,5.88,3.77,56.09
2015-09-02,27.6,2.93,5.75,3.62,63.39
2015-09-03,29.05,3.93,6.52,3.72,57.1
2015-09-04,31.08,0.0,6.8,2.85,49.15
2015-09-05,31.24,0.0,6.77,4.09,50.25
2015-09-06,32.07,0.0,6.98,2.65,43.96
2015-09-07,32.2,0.0,6.71,3.38,43.5
2015-09-08,30.48,0.44,6.71,4.36,49.53
2015-09-09,30.45,2.63,6.0,2.2,45.67
2015-09-10,31.27,0.29,7.06,2.85,45.01
2015-09-11,32.86,0.0,7.12,2.52,34.63
2015-09-12,32.13,0.0,7.21,4.12,43.56
2015-09-13,32.48,0.02,6.86,3.1,45.9
2015-09-14,31.5,0.67,6.54,3.93,52.72
2015-09-15,27.87,5.09,6.36,3.52,66.17
2015-09-16,28.76,0.66,4.5,3.22,54.45
2015-09-17,29.11,0.23,6.23,3.57,55.16
2015-09-18,30.04,0.04,6.86,3.56,51.41
2015-09-19,29.58,8.0,6.0,2.87,55.34
2015-09-20,30.6,1.05,5.27,2.1,49.89
2015-09-21,32.13,0.0,5.89,2.97,43.56
2015-09-22,31.47,0.0,6.54,2.83,45.44
2015-09-23,31.93,0.0,6.71,2.77,46.25
2015-09-24,32.77,0.0,6.87,2.73,39.93
2015-09-25,32.37,0.01,6.88,2.09,40.01
2015-09-26,31.87,0.0,6.96,2.88,41.26
2015-09-27,32.11,0.0,7.02,2.65,40.1
2015-09-28,32.27,0.0,6.83,3.29,41.9
2015-09-29,32.41,0.01,6.67,3.6,43.76
2015-09-30,32.56,0.0,6.56,4.11,36.07
2015-10-01,32.24,0.0,5.8,4.86,22.69
2015-10-02,31.53,0.0,6.8,4.84,25.08
2015-10-03,31.58,0.07,6.07,3.05,34.84
2015-10-04,31.42,0.38,4.92,3.22,41.78
2015-10-05,31.42,0.0,6.31,3.22,38.28
2015-10-06,31.34,0.0,6.22,3.61,26.76
2015-10-07,30.35,0.0,6.01,3.14,35.05
2015-10-08,30.25,0.17,6.19,3.59,46.81
2015-10-09,30.48,0.25,6.37,2.04,42.84
2015-10-10,30.72,0.0,6.5,2.0,28.6
2015-10-11,31.07,0.0,6.84,2.5,25.27
2015-10-12,30.47,0.0,6.79,4.03,21.03
2015-10-13,29.94,0.0,6.68,3.65,20.1
2015-10-14,30.78,0.0,6.8,3.24,16.91
2015-10-15,29.86,0.0,6.55,3.73,16.69
2015-10-16,29.92,0.0,6.54,3.89,16.56
2015-10-17,30.08,0.0,6.43,3.51,18.71
2015-10-18,29.6,0.0,6.44,3.96,19.35
2015-10-19,29.29,0.0,5.95,3.59,23.25
2015-10-20,29.7,0.0,6.5,3.87,20.34
2015-10-21,28.57,0.0,6.66,3.63,17.62
2015-10-22,28.42,0.0,6.58,3.18,19.0
2015-10-23,29.13,0.0,6.21,2.35,17.42
2015-10-24,29.31,0.0,6.38,2.32,15.3
2015-10-25,28.36,0.0,6.25,3.33,16.82
2015-10-26,27.93,0.0,6.4,5.17,22.0
2015-10-27,27.16,0.0,6.48,4.48,21.77
2015-10-28,26.94,0.0,6.39,4.3,23.09
2015-10-29,26.8,0.0,6.02,4.82,28.42
2015-10-30,25.53,0.0,6.12,3.89,25.22
2015-10-31,26.15,0.0,5.96,3.74,28.05
2015-11-01,26.72,0.0,6.03,4.86,25.47
2015-11-02,26.44,0.0,6.07,5.53,20.64
2015-11-03,24.65,0.0,6.21,5.57,19.24
2015-11-04,23.3,0.0,5.82,5.03,24.33
2015-11-05,23.13,0.0,5.89,4.68,28.46
2015-11-06,23.61,0.0,5.73,3.69,27.37
2015-11-07,24.54,0.0,5.78,3.87,30.83
2015-11-08,25.35,0.0,5.77,4.62,30.79
2015-11-09,25.96,0.0,5.43,5.97,24.11
2015-11-10,25.31,0.0,4.39,5.77,24.48
2015-11-11,23.98,0.0,5.67,5.69,23.52
2015-11-12,23.45,0.0,5.89,5.46,25.5
2015-11-13,23.35,0.0,5.37,5.07,23.71
2015-11-14,23.0,0.0,6.0,5.37,24.28
2015-11-15,21.58,0.0,6.08,5.45,24.73
2015-11-16,20.28,0.0,6.05,4.95,31.05
2015-11-17,21.14,0.0,5.3,4.12,29.98
2015-11-18,22.18,0.0,5.13,5.47,28.74
2015-11-19,22.26,0.0,5.46,4.96,28.26
2015-11-20,22.05,0.0,4.99,5.65,28.0
2015-11-21,21.3,0.0,5.76,4.69,30.27
2015-11-22,21.14,0.0,5.91,3.66,29.19
2015-11-23,21.99,0.0,5.87,4.02,24.84
2015-11-24,24.11,0.0,5.88,4.54,20.38
2015-11-25,23.86,0.0,5.72,4.42,18.22
2015-11-26,22.56,0.0,5.83,3.59,18.77
2015-11-27,21.5,0.0,5.77,3.22,18.23
2015-11-28,21.29,0.0,5.92,4.14,18.32
2015-11-29,20.9,0.0,5.51,4.17,18.96
2015-11-30,20.95,0.0,5.66,5.28,22.84
2015-12-01,19.24,0.0,5.71,6.53,28.55
2015-12-02,18.82,0.0,5.1,7.05,30.28
2015-12-03,17.58,0.0,5.27,6.71,26.47
2015-12-04,17.1,0.0,4.55,6.34,25.56
2015-12-05,17.03,0.0,5.37,6.0,28.59
2015-12-06,17.15,0.0,4.96,5.81,34.24
2015-12-07,17.37,0.0,5.61,5.84,33.0
2015-12-08,16.63,0.0,5.29,6.11,25.18
2015-12-09,16.47,0.0,5.34,6.08,19.15
2015-12-10,15.87,0.0,5.4,6.04,25.11
2015-12-11,16.05,0.0,5.39,5.98,27.1
2015-12-12,15.29,0.0,5.38,6.04,28.06
2015-12-13,15.57,0.0,4.76,5.78,34.28
2015-12-14,16.6,0.0,5.32,5.83,35.95
2015-12-15,16.23,0.0,5.25,5.73,29.43
2015-12-16,15.93,0.0,5.85,5.54,27.46
2015-12-17,14.78,0.0,5.42,5.35,27.76
2015-12-18,14.8,0.0,5.58,5.6,29.32
2015-12-19,14.72,0.0,5.24,6.01,30.72
2015-12-20,15.14,0.0,4.82,6.04,34.42
2015-12-21,15.22,0.0,5.28,6.24,30.72
2015-12-22,15.12,0.0,5.73,6.59,30.49
2015-12-23,14.35,0.0,5.35,6.84,28.92
2015-12-24,14.95,0.0,4.46,6.9,37.22
2015-12-25,15.07,0.0,4.64,6.78,33.89
2015-12-26,14.93,0.0,4.88,6.09,28.26
2015-12-27,15.56,0.0,5.06,5.86,26.85
2015-12-28,15.44,0.0,5.78,5.34,25.46
2015-12-29,14.9,0.0,5.67,5.09,27.82
2015-12-30,15.03,0.0,5.6,4.9,29.88
2015-12-31,15.19,0.0,5.54,5.02,33.1
2016-01-01,15.22,0.0,5.31,5.74,34.21
2016-01-02,15.3,0.0,4.83,6.32,32.11
2016-01-03,15.6,0.0,5.23,6.01,30.04
2016-01-04,16.25,0.0,4.75,5.53,24.74
2016-01-05,17.91,0.0,4.94,4.48,20.3
2016-01-06,18.19,0.0,5.53,3.65,15.37
2016-01-07,18.08,0.0,5.65,5.81,12.1
2016-01-08,18.35,0.0,5.54,5.59,20.8
2016-01-09,19.54,0.0,4.16,4.63,19.77
2016-01-10,20.31,0.0,5.29,4.73,14.42
2016-01-11,19.74,0.0,5.66,5.47,14.7
2016-01-12,17.96,0.0,5.64,5.56,18.6
2016-01-13,17.69,0.0,5.81,6.01,25.25
2016-01-14,17.74,0.0,5.58,5.68,22.95
2016-01-15,18.45,0.0,5.73,5.57,23.7
2016-01-16,17.97,0.0,5.6,4.57,20.47
2016-01-17,18.03,0.0,6.13,4.61,17.05
2016-01-18,16.2,0.0,5.7,6.05,23.28
2016-01-19,15.33,0.0,5.74,4.77,16.63
2016-01-20,15.61,0.0,5.51,5.02,17.45
2016-01-21,16.71,0.0,5.8,4.77,14.02
2016-01-22,17.88,0.0,5.86,5.3,10.09
2016-01-23,16.91,0.0,5.52,7.42,16.35
2016-01-24,16.08,0.0,5.62,6.8,26.9
2016-01-25,16.18,0.0,5.6,6.56,27.61
2016-01-26,16.2,0.0,5.17,6.68,25.86
2016-01-27,15.68,0.0,5.38,6.96,26.62
2016-01-28,15.67,0.0,5.32,7.3,25.63
2016-01-29,15.76,0.0,5.17,7.38,31.88
2016-01-30,16.2,0.0,5.11,6.95,22.73
2016-01-31,15.41,0.0,5.95,6.01,16.27
2016-02-01,16.14,0.0,5.67,5.68,15.16
2016-02-02,17.82,0.0,5.19,5.96,17.52
2016-02-03,18.46,0.0,5.56,5.16,22.65
2016-02-04,19.39,0.0,5.91,5.72,20.59
2016-02-05,18.66,0.0,6.24,6.18,18.82
2016-02-06,17.99,0.0,5.9,6.13,21.33
2016-02-07,17.52,0.0,6.23,5.57,26.81
2016-02-08,17.3,0.0,6.27,5.07,21.38
2016-02-09,17.28,0.0,6.56,5.45,19.83
2016-02-10,16.63,0.0,6.27,5.7,21.17
2016-02-11,17.14,0.0,6.42,5.98,16.55
2016-02-12,17.01,0.0,6.27,5.49,14.24
2016-02-13,17.64,0.0,6.45,5.0,12.27
2016-02-14,18.24,0.0,5.65,4.17,10.38
2016-02-15,20.67,0.0,6.37,3.14,8.62
2016-02-16,24.32,0.0,6.54,3.12,9.98
2016-02-17,26.21,0.0,6.26,3.88,12.6
2016-02-18,25.73,0.0,6.23,4.64,12.67
2016-02-19,23.76,0.0,6.28,6.02,12.31
2016-02-20,23.74,0.0,5.81,6.38,12.24
2016-02-21,23.27,0.0,5.95,6.94,15.93
2016-02-22,21.68,0.0,6.16,6.51,14.15
2016-02-23,21.18,0.0,6.85,6.41,15.86
2016-02-24,21.01,0.0,6.52,5.06,17.17
2016-02-25,21.6,0.0,6.71,4.18,14.67
2016-02-26,22.65,0.0,7.0,3.31,11.26
2016-02-27,23.73,0.0,6.96,3.04,10.06
2016-02-28,28.13,0.0,6.45,2.16,10.6
2016-02-29,29.0,0.0,6.35,3.13,16.27
2016-03-01,28.84,0.0,6.71,3.87,14.48
2016-03-02,26.56,0.0,6.26,6.04,12.3
2016-03-03,23.7,0.0,6.64,6.08,12.28
2016-03-04,24.43,0.0,5.8,4.53,9.82
2016-03-05,26.33,0.0,6.87,3.72,9.84
2016-03-06,29.06,0.0,6.75,2.9,12.29
2016-03-07,29.98,0.0,6.23,3.74,15.26
2016-03-08,29.25,0.0,6.92,3.86,11.99
2016-03-09,30.4,0.0,7.12,4.97,14.19
2016-03-10,30.6,0.0,6.06,4.85,16.83
2016-03-11,29.74,0.0,6.24,3.37,17.28
2016-03-12,28.41,0.0,3.96,3.96,28.88
2016-03-13,29.79,0.0,5.25,3.61,29.93
2016-03-14,30.53,0.0,2.87,4.18,32.54
2016-03-15,29.8,0.17,5.11,2.33,40.2
2016-03-16,31.66,0.0,7.13,1.58,29.18
2016-03-17,29.71,0.02,5.78,2.66,34.24
2016-03-18,30.86,0.01,6.44,1.39,28.64
2016-03-19,30.53,0.22,5.46,2.85,23.34
